Nahráno na Disk GS,Název souboru v databázi,ID písně,Název písně,v archivu,downloaded
,209.pdf,1557,Splnilo se Písmo svaté,http://web.archive.org/web/20251010000908/https://zpevnik.proscholy.cz/soubor/209.pdf,true
,210.pdf,1558,V půlnoční hodinu,not available,false
,56.pdf,1558,V půlnoční hodinu,http://web.archive.org/web/20250726175057/https://zpevnik.proscholy.cz/soubor/56.pdf,true
,211.pdf,1559,Z nebe jsi přišel,not available,false
,212.pdf,1560,Všude radost,not available,false
,213.pdf,1561,Hvězda svítí nad Betlémem,http://web.archive.org/web/20241203011117/https://zpevnik.proscholy.cz/soubor/213.pdf,true
,214.pdf,1562,Z nebeské výsosti,not available,false
,215.pdf,1563,"Přijď, ó milý Spasiteli",not available,false
,216.pdf,1564,"Vítej, vítej, božské Dítě",not available,false
,217.pdf,1565,"Kriste, světa Spasiteli",http://web.archive.org/web/20250806134424/https://zpevnik.proscholy.cz/soubor/217.pdf,true
,218.pdf,1566,Náš Spasitel zvěstovaný,not available,false
,219.pdf,1567,Jdou zástupy věrných,not available,false
,221.pdf,1568,Místo Betléma,http://web.archive.org/web/20250810165640/https://zpevnik.proscholy.cz/soubor/221.pdf,true
,223.pdf,1569,"Poslouchejte, křesťané",not available,false
,225.pdf,1570,Veselé vánoční hody!,http://web.archive.org/web/20241125110848/https://zpevnik.proscholy.cz/soubor/225.pdf,true
,226.pdf,1571,"Vítaný buď, Ježíšku",http://web.archive.org/web/20250805030406/https://zpevnik.proscholy.cz/soubor/226.pdf,true
,227.pdf,1572,Co to znamenati má,not available,false
,228.pdf,1573,Vánoční čas nastává,not available,false
,301.pdf,1587,"Ach, můj nejsladší Ježíši",not available,false
,303.pdf,1588,Duše věrné,not available,false
,304.pdf,1589,Hořké muky,not available,false
,305.pdf,1590,Již jsem dost pracoval,not available,false
,306.pdf,1591,Když na kříži pněl Spasitel,not available,false
,307.pdf,1592,"Kristus, příklad pokory",not available,false
,308.pdf,1593,Křesťanská duše,http://web.archive.org/web/20241125083635/https://zpevnik.proscholy.cz/soubor/308.pdf,false
,309.pdf,1594,"Ó Kriste, v tichý postní den",not available,false
,310.pdf,1595,Poděkujme Kristu Pánu,not available,false
,311.pdf,1596,Matka pláče,not available,false
,312.pdf,1597,Nedejme se k spánku svésti,not available,false
,313.pdf,1598,"Přistup, duše, v zkroušenosti",not available,false
,314.pdf,1599,Stála Matka,not available,false
,315.pdf,1600,Svatý Bože,not available,false
,316.pdf,1601,"Svatý Bože, svatý Silný",not available,false
,317.pdf,1602,"Svatý kříži, tebe ctíme",not available,false
,318a.pdf,1603,"Kriste Králi, dárce spásy",not available,false
,319.pdf,1604,"Já chtěl bych, Bože můj",http://web.archive.org/web/20250804212746/https://zpevnik.proscholy.cz/soubor/319.pdf,false
,320.pdf,1605,Ó slyš a shlédni k nám,not available,false
,321.pdf,1606,Ó hlavo Těla církve,not available,false
,401.pdf,1614,Aleluja! Živ buď nad smrtí slavný vítěz,not available,false
,402a.pdf,1615,Bůh všemohoucí,not available,false
,403.pdf,1616,"Hle, vstal již z mrtvých",not available,false
,404.pdf,1617,Raduj se a vesel,not available,false
,405.pdf,1618,"Rozleťte se, zpěvy, vzhůru",not available,false
,406a.pdf,1619,Velikonoční oběti,http://web.archive.org/web/20251010000759/https://zpevnik.proscholy.cz/soubor/406a.pdf,false
,407.pdf,1620,"Vesel se, nebes Královno",http://web.archive.org/web/20250117103654/https://zpevnik.proscholy.cz/soubor/407.pdf,false
,408.pdf,1621,Vstalť jest této chvíle,not available,false
,409.pdf,1622,Základ církve pevná skála,not available,false
,410.pdf,1623,"Aleluja, církev zpívá",not available,false
,411.pdf,1624,"Aleluja. Zazpívej, církvi",not available,false
,412.pdf,1625,Třetího dne vstal Stvořitel,not available,false
,413.pdf,1626,Žije! Kristus povstal z hrobu,not available,false
,415.pdf,1627,Vstoupil Pán v slávu nebeskou,not available,false
,421.pdf,1628,Kristus seslal Těšitele,not available,false
,423.pdf,1629,"Přijď, Tvůrce, Duchu Svatý",not available,false
,424.pdf,1630,"Sestup na nás, Duchu Svatý",not available,false
,425.pdf,1631,Ty Boží lásko,http://web.archive.org/web/20240901194826/https://zpevnik.proscholy.cz/soubor/425.pdf,false
,semzp-613-raduj-se-kralovno-nebeska.pdf,1635,"Raduj se, Královno nebeská",not available,false
,semzp-613-raduj-se-kralovno-nebeska-doprovod.pdf,1635,"Raduj se, Královno nebeská",not available,false
,502.pdf,1638,Ordinárium J. Olejníka I.,not available,false
,503.pdf,1639,Ordinárium K. Břízy,not available,false
,504.pdf,1640,Ordinárium P. Ebena,not available,false
,505.pdf,1641,Ordinárium Z. Pololáníka,http://web.archive.org/web/20240901045654/https://zpevnik.proscholy.cz/soubor/505.pdf,false
,506.pdf,1642,Latinské odpovědi ke mši,not available,false
,507.pdf,1643,Ordinárium De Angelis,not available,false
,508.pdf,1644,Ordinárium Orbis factor,not available,false
,509.pdf,1645,Ordinárium – Missa mundi,not available,false
,510a.pdf,1646,Pokrop mě yzopem,not available,false
,512.pdf,1647,"Bože, před tvou velebností",not available,false
,513.pdf,1648,"Hleď, mocný Hospodine",not available,false
,514.pdf,1649,"Hospodine, všech věcí Pane",not available,false
,515.pdf,1650,Jako dítky k Otci svému,not available,false
,516.pdf,1651,Na své tváře padáme,not available,false
,517.pdf,1652,"Pozdvihni se, duše, z prachu",not available,false
,518a.pdf,1653,"Shlédni, Bože, z nebes vysokosti",not available,false
,520.pdf,1654,Hospodine všemohoucí,not available,false
,521.pdf,1655,"Pane, chci být jako ty",not available,false
,522.pdf,1656,"Plníme, Kriste, tvoje přání",not available,false
,523.pdf,1657,"Ty jsi, Pane, v každém chrámě",not available,false
,524.pdf,1658,V posvátné úctě klekáme,not available,false
,525.pdf,1659,"Všichni jsme děti, děti Boží",http://web.archive.org/web/20250913104758/https://zpevnik.proscholy.cz/soubor/525.pdf,false
,701.pdf,1670,Andělský chlebe,http://web.archive.org/web/20241126134231/https://zpevnik.proscholy.cz/soubor/701.pdf,false
,702.pdf,1671,Ať Srdci Ježíšovu,not available,false
,703.pdf,1672,"Buď slaven, mocný Králi",not available,false
,704a.pdf,1673,Chvalte ústa,not available,false
,705.pdf,1674,"Pange, lingua",not available,false
,706.pdf,1675,"Jezu Kriste, štědrý kněže",http://web.archive.org/web/20250512064843/https://zpevnik.proscholy.cz/soubor/706.pdf,false
,707.pdf,1676,"Ježíši, Králi",not available,false
,708a.pdf,1677,"Ježíši, tebe hledám",not available,false
,709.pdf,1678,K nebesům se orla vzletem,not available,false
,710.pdf,1679,K svátku tajemnému,not available,false
,711.pdf,1680,"Kde jsi, Jezu, spáso má",not available,false
,712.pdf,1681,Klaním se ti vroucně,not available,false
,714.pdf,1682,Ó pokrme pocestných,not available,false
,715.pdf,1683,"Ó Srdce Páně, archo naší spásy",not available,false
,716.pdf,1684,Pojďte uctít poklonou,not available,false
,717a.pdf,1685,"Sióne, chval Spasitele",not available,false
,718.pdf,1686,Skrytý Bože,not available,false
,720.pdf,1687,Útěcho duše mé,http://web.archive.org/web/20250805133819/https://zpevnik.proscholy.cz/soubor/720.pdf,false
,721.pdf,1688,"Vítej nám, hoste přemilý",not available,false
,722.pdf,1689,"Vítej, vítej, tělo přezázračné",not available,false
,723.pdf,1690,"Vzhůru, srdce",not available,false
,724.pdf,1691,Zde nebeská je mana,http://web.archive.org/web/20241125080019/https://zpevnik.proscholy.cz/soubor/724.pdf,false
,725.pdf,1692,"Zdráv buď, Chlebe",not available,false
,726.pdf,1693,"Hledám, kde bydlíš, Pane",http://web.archive.org/web/20241125091656/https://zpevnik.proscholy.cz/soubor/726.pdf,false
,727.pdf,1694,"Kde jsi, můj Ježíši",not available,false
,728.pdf,1695,Ó srdce Páně nejsvětější,not available,false
,802.pdf,1713,"Chválu vzdejme, ó křesťané",not available,false
,803.pdf,1714,Jako ta růžička krásná,http://web.archive.org/web/20250805162700/https://zpevnik.proscholy.cz/soubor/803.pdf,false
,korejs-maria-maria-zms-1.pdf,1715,"Maria, Maria",not available,false
,805.pdf,1715,"Maria, Maria",not available,false
,806.pdf,1716,Máti Páně přesvatá,http://web.archive.org/web/20250325223925/https://zpevnik.proscholy.cz/soubor/806.pdf,false
,807.pdf,1717,"Matko Boží, neslýcháno",not available,false
,808.pdf,1718,Matko přesvatá,not available,false
,809.pdf,1719,"Ó Maria, Boží Máti",not available,false
,810.pdf,1720,"Ó Maria, útočiště naše",not available,false
,909.pdf,1720,"Ó Maria, útočiště naše",not available,false
,811.pdf,1721,"Slyš, jaký to nad řekou",not available,false
,812.pdf,1722,Tisíckráte pozdravujem tebe,not available,false
,813a.pdf,1723,Velebí má duše Hospodina,not available,false
,814.pdf,1724,"Zdráva buď, nebes královno",not available,false
,816.pdf,1725,"Zdrávas, hvězdo spanilá",not available,false
,817.pdf,1726,"Zdrávas, Maria! Anděl Páně z nebe",not available,false
,818.pdf,1727,"Buď zdráva, panen koruno",not available,false
,819.pdf,1728,Jakou to vůní dýchá zem,http://web.archive.org/web/20241126150543/https://zpevnik.proscholy.cz/soubor/819.pdf,false
,steyer-vychvalujme-vesele.pdf,1729,Vychvalujme vesele,not available,false
,820.pdf,1729,Vychvalujme vesele,not available,false
,821.pdf,1730,Dělníku Boží,http://web.archive.org/web/20250512062109/https://zpevnik.proscholy.cz/soubor/821.pdf,false
,822.pdf,1731,Jak se moudrost Boží,not available,false
,823.pdf,1732,"Zdráv buď, strážce",not available,false
,824.pdf,1733,Já jsem si vyvolil,not available,false
,825.pdf,1734,Jak červánky ohlašují ráno,http://web.archive.org/web/20250325223655/https://zpevnik.proscholy.cz/soubor/825.pdf,false
,826.pdf,1735,Od sítí tvých,http://web.archive.org/web/20250512055934/https://zpevnik.proscholy.cz/soubor/826.pdf,false
,827.pdf,1736,Vyvolil si apoštoly,not available,false
,828.pdf,1737,"Bože, cos ráčil",not available,false
,829.pdf,1738,"Ejhle, oltář",not available,false
,830a.pdf,1739,Svatý Václave (původní nápěv),http://web.archive.org/web/20250117105322/https://zpevnik.proscholy.cz/soubor/830a.pdf,false
,831.pdf,1740,V zemi věrných Čechů,not available,false
,832.pdf,1741,Ještě než vzpjal se první chrám,not available,false
,833.pdf,1742,"Ty, jenž jsi slavná koruna",not available,false
,834.pdf,1743,Lid český,http://web.archive.org/web/20250512053752/https://zpevnik.proscholy.cz/soubor/834.pdf,false
,835.pdf,1744,Vroucně vzýván,not available,false
,836.pdf,1745,Radostnou píseň Boží lid,not available,false
,838.pdf,1746,Svatým bratřím chvály znějí,not available,false
,839.pdf,1747,K oltáři Páně,not available,false
,vsuchni-bozi-vyvoleni.pdf,1748,Všichni Boží vyvolení,not available,false
,840.pdf,1748,Všichni Boží vyvolení,http://web.archive.org/web/20241125053920/https://zpevnik.proscholy.cz/soubor/840.pdf,false
,841.pdf,1749,Kolik svatých zdobí nebe,http://web.archive.org/web/20251115174903/https://zpevnik.proscholy.cz/soubor/841.pdf,false
,841-kolik-svatych-demo.mp3,1749,Kolik svatých zdobí nebe,not available,false
,842.pdf,1750,Prolití krve,not available,false
,843.pdf,1751,Pane žní,not available,false
,844.pdf,1752,Bůh je láska,not available,false
,845.pdf,1753,Vždy žena budiž chválena,not available,false
,902.pdf,1770,Chvalme Hospodáře všehomíra,not available,false
,903.pdf,1771,S námi je Bůh náš,not available,false
,904.pdf,1772,Tvůrce mocný,not available,false
,905.pdf,1773,"Ty mocný, silný, veliký",not available,false
,907.pdf,1774,"Chvalte Pána, chvalte Pána",not available,false
,909.pdf,1776,Nejvyšší a mocný,not available,false
,910.pdf,1777,"Jeden Pán, jedna víra",not available,false
,911.pdf,1778,"Otče náš, milý Pane",not available,false
,912.pdf,1779,"Hospodine, mocný Králi",http://web.archive.org/web/20241206212816/https://zpevnik.proscholy.cz/soubor/912.pdf,false
,913.pdf,1780,Přísný soudce,not available,false
,914.pdf,1781,Bůh ti tento život dal,not available,false
,916.pdf,1782,O hojné požehnání,not available,false
,917.pdf,1783,Buď ve svátosti,not available,false
,918.pdf,1784,Bože všemocný a vlídný,http://web.archive.org/web/20250325224413/https://zpevnik.proscholy.cz/soubor/918.pdf,false
,923.pdf,1785,"Ó Bože, k prosbám",not available,false
,924.pdf,1786,Odpočiňte v pokoji,not available,false
,925.pdf,1787,Při tvé lásce neslýchané,http://web.archive.org/web/20250422133421/https://zpevnik.proscholy.cz/soubor/925.pdf,false
,926.pdf,1788,Zpívejme píseň naděje,http://web.archive.org/web/20251110225426/https://zpevnik.proscholy.cz/soubor/926.pdf,false
,927.pdf,1789,"Dej mi, Pane, bdělé srdce",http://web.archive.org/web/20250808104147/https://zpevnik.proscholy.cz/soubor/927.pdf,false
,929.pdf,1790,"Vezmi si, Pane",not available,false
,930a.pdf,1791,"Hospodine, pomiluj ny",not available,false
,931.pdf,1792,"Tam, kde strmí církve skála",not available,false
,932a.pdf,1793,"Bože, chválíme tebe",not available,false
,928.pdf,1804,"Učiň mě, Pane, nástrojem",http://web.archive.org/web/20251115173437/https://zpevnik.proscholy.cz/soubor/928.pdf,false
,302.pdf,1815,"Dokonáno jest, smrt plesá",not available,false
,921.pdf,1816,"Bože, věrným zemřelým",not available,false
,922.pdf,1817,Matičko Kristova,not available,false
,930b.pdf,1818,"Hospodine, ulituj nás",not available,false
,932b.pdf,1830,"Tebe, Bože, chválíme",not available,false
,83.pdf,1835,Betlémská hvězda,not available,false
,101b.pdf,1838,"Ejhle, Hospodin přijde",not available,false
,101c.pdf,1839,"Ejhle, Hospodin přijde",not available,false
,chvala-tobe-kriste-frydrych.pdf,1858,"Chvála tobě, Kriste, Králi věčné slávy",not available,false
,aronske-pozehnani-mh.pdf,1864,Áronské požehnání,http://web.archive.org/web/20241005121726/https://zpevnik.proscholy.cz/soubor/aronske-pozehnani-mh.pdf,false
,219.pdf,1866,"Adéste, fidéles",not available,false
,511b.pdf,1870,"Pojď, kajícníku, před oltář",not available,false
,518b.pdf,1871,"Shlédni, Bože, z nebes vysokosti",not available,false
,830b.pdf,1873,Svatý Václave,not available,false
,dobra-matka.pdf,1919,Dobrá matka,not available,false
,dobra-matka.mp3,1919,Dobrá matka,not available,false
,muj-pan-prichazi.mp3,1972,Můj Pán přichází,not available,false
,muj-pan-prichazi.pdf,1972,Můj Pán přichází,not available,false
,24.pdf,2141,Čtyři adventní svíce,not available,false
,public_files-361.mp3,2263,Pozdraveno budiž světlo,not available,false
,EVK337.pdf,2368,"Dopřej, Pane, lásku",not available,false
,chvalozpev-stvoreni.mp3,2398,Chvalozpěv stvoření,not available,false
,733-1.pdf,2676,Je velký náš Bůh,not available,false
,733-2.pdf,2676,Je velký náš Bůh,not available,false
,choralni-litanie-k-panne-marii-2025.pdf,2720,Chorální litanie k Panně Marii,not available,false
,322.pdf,2785,Před tvou tváří,http://web.archive.org/web/20240901141229/https://zpevnik.proscholy.cz/soubor/322.pdf,false
,pred-tvou-tvari-2b.pdf,2803,Před tvou tváří,http://web.archive.org/web/20240831224331/https://zpevnik.proscholy.cz/soubor/pred-tvou-tvari-2b.pdf,false
,318b.pdf,2897,"Kriste Králi, dárce spásy",not available,false
,320.pdf,2898,"Atténde, Dómine, et miserére",not available,false
,402b.pdf,2899,Bůh všemohoucí,not available,false
,406b.pdf,2907,Velikonoční oběti,not available,false
,411.pdf,2908,O fílii,not available,false
,ol117.pdf,2913,"Otče, do tvých rukou poroučím ducha svého",not available,false
,ol117.mp3,2913,"Otče, do tvých rukou poroučím ducha svého",not available,false
,velehradske-ordinarium.pdf,2929,Velehradské ordinárium,not available,false
,svatebni-1.2.pdf,2939,Svatební,not available,false
,ol170.pdf,2941,Hospodin si zřídil na nebi trůn.,not available,false
,ol170.mp3,2941,Hospodin si zřídil na nebi trůn.,not available,false
,ol418.pdf,2943,"Budu tě chválit, Hospodine, ve velkém shromáždění.",not available,false
,ol418.mp3,2943,"Budu tě chválit, Hospodine, ve velkém shromáždění.",not available,false
,ol164.pdf,2944,Hospodin zjevil svou spásu před zraky pohanů.,not available,false
,ol164.mp3,2944,Hospodin zjevil svou spásu před zraky pohanů.,not available,false
,ol147.pdf,2946,"Kámen, který stavitelé zavrhli, stal se kvádrem nárožním.",not available,false
,ol147.mp3,2946,"Kámen, který stavitelé zavrhli, stal se kvádrem nárožním.",not available,false
,ol140.pdf,2948,"Hospodine, ukaž nám svou jasnou tvář.",not available,false
,ol140.mp3,2948,"Hospodine, ukaž nám svou jasnou tvář.",not available,false
,ol131.pdf,2949,"Děkujte Hospodinu, neboť je dobrý, jeho milosrdenství trvá na věky.",not available,false
,ol131.mp3,2949,"Děkujte Hospodinu, neboť je dobrý, jeho milosrdenství trvá na věky.",not available,false
,ol166.pdf,2951,"Bůh se vznáší za jásotu, Hospodin vystupuje za hlaholu polnice.",not available,false
,ol166.mp3,2951,"Bůh se vznáší za jásotu, Hospodin vystupuje za hlaholu polnice.",not available,false
,ol179.pdf,2952,"Sešli svého ducha, Hospodine, a obnovíš tvář země.",not available,false
,ol179.mp3,2952,"Sešli svého ducha, Hospodine, a obnovíš tvář země.",not available,false
,ol180.pdf,2953,"Sešli svého ducha, Hospodine, a obnovíš tvář země.",not available,false
,ol180.mp3,2953,"Sešli svého ducha, Hospodine, a obnovíš tvář země.",not available,false
,ol186.pdf,2954,"Blaze lidu, který si Hospodin vyvolil za svůj majetek.",not available,false
,ol186.mp3,2954,"Blaze lidu, který si Hospodin vyvolil za svůj majetek.",not available,false
,ol26.pdf,2976,"Chci tě oslavovat, Hospodine, neboť jsi mě vysvobodil",http://web.archive.org/web/20250325212529/https://zpevnik.proscholy.cz/soubor/ol26.pdf,false
,ol26.mp3,2976,"Chci tě oslavovat, Hospodine, neboť jsi mě vysvobodil",not available,false
,ol214.pdf,2978,"Naše oči hledí na Hospodina, dokud se nad námi nesmiluje.",not available,false
,ol214.mp3,2978,"Naše oči hledí na Hospodina, dokud se nad námi nesmiluje.",not available,false
,ol15.pdf,2979,"Ukaž nám, Hospodine, své milosrdenství a dej nám svou spásu!",not available,false
,ol15.mp3,2979,"Ukaž nám, Hospodine, své milosrdenství a dej nám svou spásu!",not available,false
,ol422.pdf,2981,"Hospodin je můj  pastýř, nic nepostrádám.",not available,false
,ol422.mp3,2981,"Hospodin je můj  pastýř, nic nepostrádám.",not available,false
,ol221.pdf,2983,"Otvíráš svou ruku a sytíš nás, Hospodine.",not available,false
,ol224.pdf,2987,Nebeský pokrm dal jim Hospodin.,not available,false
,ol224.mp3,2987,Nebeský pokrm dal jim Hospodin.,not available,false
,zp-19ne-mez-b.pdf,2997,"Okuste a vizte, jak je Hospodin dobrý.",not available,false
,ol226.pdf,2998,"Okuste a vizte, jak je Hospodin dobrý.",not available,false
,ol226.mp3,2998,"Okuste a vizte, jak je Hospodin dobrý.",not available,false
,ol229.pdf,3000,"Okuste a vizte, jak je Hospodin dobrý.",not available,false
